Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2019,140,1263,77,1219,66,N,0,30,60,11,22,11,15,14,22,13,14,6,1,16,27,56,10,25,12,15,7,19,16,10,7,3,21
2019,142,1277,68,1263,65,N,0,26,61,10,21,7,9,10,28,12,17,3,4,18,27,67,8,18,10,14,3,21,11,8,1,2,22
2019,136,1450,65,1470,59,N,0,27,55,9,18,15,19,11,21,13,18,5,3,19,23,64,10,23,17,24,6,29,10,12,4,4,14
2019,136,1413,55,1408,54,N,0,21,62,10,24,13,15,14,28,14,11,2,2,22,23,55,10,21,17,21,10,24,14,10,5,6,15
2019,136,1375,69,1111,55,N,0,23,62,11,19,10,13,8,20,12,17,8,2,16,21,70,8,20,11,17,6,26,10,8,9,4,19
2019,136,1410,67,1147,62,N,0,28,44,9,21,11,15,10,31,17,13,6,6,24,24,51,7,18,10,17,10,26,10,17,5,1,15
2019,136,1423,64,1474,61,N,0,26,53,6,16,16,22,6,23,15,15,6,5,17,25,56,5,17,5,8,13,20,13,9,6,0,23
2019,136,1286,66,1209,64,N,0,27,74,10,23,12,15,9,21,14,7,6,3,14,27,60,7,16,16,23,7,22,16,12,7,4,18
2019,136,1327,57,1349,54,N,0,22,43,13,24,14,18,6,24,8,15,7,2,16,18,57,8,18,13,19,10,25,11,7,6,2,14
2019,136,1479,73,1445,69,N,0,31,56,13,24,13,17,12,24,20,12,8,1,19,29,65,6,17,15,18,11,26,16,12,5,5,18
2019,138,1450,65,1479,56,N,0,25,60,7,14,14,20,9,23,14,13,6,3,19,23,54,8,16,12,17,8,26,14,12,5,3,17
2019,138,1327,69,1413,62,N,0,29,60,14,25,13,18,13,26,13,11,5,6,19,24,57,10,21,11,15,8,22,8,13,5,3,13
2019,138,1286,59,1375,55,N,0,22,53,10,21,16,19,8,26,11,8,4,1,18,23,63,10,24,10,14,11,29,15,9,8,1,17
2019,138,1423,68,1410,64,N,0,28,62,11,26,16,24,6,24,16,12,7,3,20,24,51,11,24,10,13,10,29,12,11,5,5,19
2019,140,1450,70,1423,68,N,0,30,52,10,24,19,24,8,26,18,8,2,6,18,27,62,10,26,8,11,11,31,14,12,3,7,25
2019,140,1327,81,1286,63,N,0,29,64,9,17,17,22,13,26,17,18,6,2,19,25,60,5,14,14,17,2,26,17,10,6,4,15
2019,142,1450,58,1327,53,N,0,25,71,7,15,17,23,14,23,12,12,4,2,12,18,68,9,18,10,12,14,12,7,10,4,4,15
2019,136,1374,67,1224,61,N,0,27,56,12,22,12,15,7,25,15,14,6,1,15,22,52,12,26,14,20,10,24,10,15,4,3,17
2019,136,1348,54,1202,50,N,0,18,57,11,21,17,19,6,32,6,11,10,4,16,20,59,8,19,7,12,5,21,14,13,2,3,16
2019,136,1240,67,1425,55,N,0,28,56,12,19,11,14,6,28,14,16,5,2,16,21,56,7,17,19,27,12,21,14,9,6,3,18
2019,136,1291,66,1130,58,N,0,27,55,7,17,14,18,16,21,12,19,6,5,18,23,50,3,12,13,18,8,29,13,5,9,4,14
2019,136,1239,62,1256,53,N,0,24,60,14,28,10,14,10,23,12,16,6,4,19,20,50,6,16,17,21,7,23,10,13,8,2,17
2019,136,1345,69,1318,63,N,0,27,59,12,23,11,14,11,26,13,10,3,3,16,26,58,8,20,11,15,14,35,14,13,6,4,21
2019,136,1383,68,1166,66,N,0,24,49,4,15,7,13,4,24,14,10,5,4,23,25,57,7,17,14,19,14,22,12,12,8,2,16
2019,136,1403,65,1376,59,N,0,30,64,7,19,14,21,9,21,16,12,7,1,13,23,55,6,17,12,19,12,31,10,15,7,6,14
2019,138,1374,64,1403,57,N,0,21,50,7,16,14,18,11,26,11,13,7,1,17,20,61,7,21,18,26,7,26,7,11,4,2,16
2019,138,1348,65,1383,61,N,0,29,54,9,19,15,19,9,26,14,15,8,4,14,25,65,8,21,10,13,13,24,10,17,5,3,22
2019,138,1240,72,1345,53,N,0,25,55,15,22,14,18,7,22,15,12,4,2,20,19,66,9,22,16,20,4,23,12,13,5,6,16
2019,138,1291,58,1239,52,N,0,21,60,7,15,7,9,9,26,10,17,9,5,20,18,56,8,16,12,17,14,26,9,11,5,3,20
2019,140,1374,54,1291,51,N,0,19,61,11,19,23,29,5,25,13,9,7,0,18,20,55,6,14,8,11,10,27,13,11,4,2,16
2019,140,1240,70,1348,61,N,0,24,54,9,18,20,24,10,22,9,12,5,3,22,21,60,10,21,10,12,9,23,14,16,6,2,22
2019,142,1374,55,1240,47,N,0,20,56,14,25,13,18,9,21,9,12,5,1,14,20,50,12,20,13,17,7,30,9,13,5,6,20
2019,136,1311,56,1178,52,N,0,24,63,8,18,9,11,9,31,10,11,11,2,16,16,62,6,19,16,23,13,25,8,7,5,6,19
2019,136,1401,59,1160,54,N,0,25,60,10,22,16,23,9,21,15,14,6,0,15,21,56,8,17,10,14,15,26,10,18,5,2,19
2019,136,1353,65,1169,57,N,0,24,59,11,25,14,18,7,23,11,10,7,2,21,23,66,7,22,12,15,11,35,12,12,2,6,18
2019,136,1379,69,1455,66,N,0,26,59,7,20,16,21,9,25,14,15,3,2,22,29,61,8,19,11,18,9,18,17,13,3,2,22
2019,136,1158,63,1431,62,N,0,23,62,11,22,11,15,12,27,10,20,5,1,25,23,69,8,21,13,20,8,18,17,11,6,4,19
2019,136,1400,60,1322,56,N,0,25,56,7,16,11,16,10,22,15,10,5,8,15,23,66,10,20,12,17,5,24,12,11,7,6,21
2019,136,1466,69,1136,61,N,0,28,57,7,17,13,17,11,23,16,6,6,9,17,19,58,9,22,18,25,8,32,9,14,3,5,16
2019,136,1476,66,1333,46,N,0,26,62,11,20,20,27,13,24,16,19,4,4,15,16,60,3,7,12,17,9,18,6,15,5,0,15
2019,138,1476,83,1311,67,N,0,32,62,12,22,14,19,14,33,18,12,2,5,17,24,61,8,21,10,16,7,29,14,11,6,5,19
2019,138,1466,63,1401,61,N,0,26,51,7,16,16,19,7,26,11,8,7,6,16,24,54,9,21,18,24,7,30,11,5,5,4,20
2019,138,1400,58,1353,57,N,0,23,57,7,18,15,20,6,25,17,10,9,2,18,22,66,8,22,14,18,7,30,10,7,3,2,21
2019,138,1158,57,1379,55,N,0,23,52,10,20,16,20,7,26,12,11,4,7,16,19,63,6,15,6,10,5,26,12,13,3,1,19
2019,140,1158,63,1476,59,N,0,24,54,7,18,9,14,8,22,11,14,8,2,21,24,60,7,15,11,14,13,16,13,9,8,3,13
2019,140,1466,61,1400,56,N,0,26,57,8,17,18,24,9,23,16,15,8,6,21,19,59,8,19,12,16,7,24,11,10,5,4,17
2019,142,1158,64,1466,56,N,0,24,61,12,27,12,17,9,28,11,11,3,4,22,21,68,5,16,14,18,7,19,11,14,5,6,17
2019,146,1450,73,1277,69,N,0,30,70,7,20,17,22,8,18,13,10,4,4,14,28,59,10,21,18,22,4,30,15,10,8,5,19
2019,146,1158,58,1374,49,N,0,19,45,9,18,9,12,10,26,9,12,8,4,21,19,67,9,19,7,11,6,17,12,10,4,1,18
2019,148,1158,64,1450,55,N,0,25,55,11,23,11,16,7,29,14,11,5,1,18,23,60,7,18,10,14,8,21,14,13,8,1,13
2020,136,1240,69,1294,58,N,0,26,57,10,17,17,21,8,25,10,10,7,2,20,21,58,8,20,13,16,7,26,12,5,4,5,18
2020,136,1219,65,1317,59,N,0,22,57,8,21,9,14,7,24,9,7,5,3,14,23,52,11,27,16,19,16,25,14,13,4,4,14
2020,136,1328,65,1284,54,N,0,27,51,7,13,9,12,8,23,16,12,8,7,12,23,58,6,16,6,11,14,31,14,10,6,2,21
2020,136,1411,61,1472,53,N,0,23,55,7,15,14,21,7,13,13,11,3,3,19,20,56,8,17,11,15,10,26,10,10,4,4,19
2020,136,1239,70,1375,69,N,0,27,63,9,18,8,11,7,23,17,16,7,2,15,26,56,11,24,20,24,15,27,12,12,7,5,23
2020,136,1256,63,1374,56,N,0,26,50,2,9,13,18,9,24,14,14,3,3,21,21,52,7,15,16,22,3,24,11,15,4,3,20
2020,136,1345,61,1136,58,N,0,22,61,7,19,13,20,9,28,13,15,7,1,16,22,67,8,20,17,24,13,27,11,11,5,3,16
2020,136,1479,60,1445,57,N,0,24,63,5,12,8,10,10,27,14,9,1,2,20,24,53,7,15,15,20,6,18,16,14,5,0,17
2020,138,1240,77,1479,69,N,0,32,60,9,15,15,19,15,24,15,10,6,4,18,27,60,10,20,11,14,10,16,13,14,7,3,20
2020,138,1345,70,1219,66,N,0,25,51,11,19,11,12,11,33,12,13,7,4,18,24,49,6,15,10,11,17,23,14,18,4,2,15
2020,138,1328,61,1256,56,N,0,25,61,5,14,15,20,6,32,14,16,5,5,17,22,69,9,20,20,25,7,28,14,15,6,4,13
2020,138,1411,66,1239,65,N,0,30,58,7,15,12,15,6,25,18,11,5,6,17,23,68,9,20,19,24,10,31,15,5,5,1,19
2020,140,1240,64,1411,42,N,0,24,54,13,18,14,20,6,23,13,17,4,4,14,15,61,7,16,7,9,12,23,3,9,8,8,19
2020,140,1345,76,1328,73,N,0,33,57,6,14,12,17,16,23,19,12,4,1,13,32,60,8,19,13,19,9,23,17,8,1,5,21
2020,142,1240,68,1345,53,N,0,29,53,9,15,16,19,12,31,13,13,5,5,21,18,61,11,21,6,10,14,22,8,13,4,3,17
2020,136,1476,86,1127,70,N,0,37,58,13,25,16,20,6,16,24,11,5,3,21,27,48,5,11,15,21,11,27,14,6,7,5,17
2020,136,1277,69,1158,67,N,0,26,55,7,16,9,14,12,19,14,12,7,3,19,25,50,10,22,14,19,15,27,12,15,4,3,13
2020,136,1123,71,1209,66,N,0,30,56,5,13,13,17,5,27,16,16,4,3,16,26,70,9,25,17,21,12,19,12,12,2,2,12
2020,136,1470,59,1349,57,N,0,24,55,12,27,16,19,6,31,12,8,6,0,16,24,58,11,17,10,12,8,21,11,11,5,5,21
2020,136,1327,50,1263,42,N,0,22,62,13,24,15,19,8,23,14,9,6,7,20,16,69,7,14,20,25,6,26,6,16,5,2,20
2020,136,1366,61,1265,59,N,0,27,61,9,23,17,22,6,22,17,12,4,6,17,21,63,9,24,9,11,13,21,11,11,5,5,19
2020,136,1224,60,1379,54,N,0,22,58,8,17,15,20,9,25,12,11,5,3,16,20,54,8,16,9,13,9,23,10,11,2,4,10
2020,136,1455,57,1202,48,N,0,23,73,6,15,16,20,7,18,13,16,6,1,16,18,59,4,12,12,16,10,30,11,12,5,3,8
2020,138,1455,61,1476,52,N,0,27,69,4,16,3,6,13,28,17,11,5,3,13,15,63,13,24,14,17,7,26,12,10,4,2,17
2020,138,1277,59,1224,58,N,0,21,56,9,21,17,21,12,23,13,9,5,6,16,21,67,6,13,16,22,6,24,13,13,8,4,17
2020,138,1123,80,1366,75,N,0,31,52,12,29,15,20,8,28,20,8,8,3,15,29,61,6,14,6,8,14,30,14,13,5,4,20
2020,138,1470,53,1327,51,N,0,23,59,6,15,11,15,4,21,14,8,5,3,20,19,52,7,16,17,22,12,19,12,14,5,2,19
2020,140,1455,63,1470,59,N,0,25,54,12,27,10,13,11,20,14,16,1,2,18,23,62,4,9,9,13,8,24,12,10,4,4,20
2020,140,1277,73,1123,65,N,0,30,69,5,17,9,11,12,28,16,12,4,4,19,27,55,7,17,13,19,13,19,17,17,1,0,12
2020,142,1455,70,1277,69,N,0,27,61,8,19,12,16,8,27,13,16,10,3,18,28,51,5,13,12,16,10,27,14,10,3,5,21
2020,136,1281,61,1114,54,N,0,23,60,8,18,12,17,12,30,11,10,6,4,15,21,64,7,22,17,23,9,21,10,14,7,4,22
2020,136,1302,65,1258,63,N,0,24,57,6,15,19,24,9,27,10,13,7,7,15,24,58,5,15,12,14,10,24,12,12,8,4,18
2020,136,1393,66,1425,62,N,0,25,66,10,24,15,21,7,25,16,11,2,4,18,25,60,9,19,10,15,7,25,13,8,4,4,12
2020,136,1316,72,1473,67,N,0,30,65,8,26,15,19,11,20,19,10,6,2,17,25,57,8,19,16,23,13,26,12,12,9,7,22
2020,136,1413,71,1463,65,N,0,27,62,6,12,17,24,5,26,12,13,4,5,16,25,58,6,19,19,26,6,25,14,10,8,3,17
2020,136,1401,67,1111,57,N,0,25,58,9,23,14,19,6,20,13,15,9,4,15,23,56,6,13,14,17,13,23,12,15,3,6,14
2020,136,1131,66,1410,61,N,0,28,71,12,21,15,20,6,23,17,10,5,4,18,22,52,8,19,14,20,2,30,15,8,6,5,17
2020,136,1135,64,1408,55,N,0,25,65,9,22,16,21,7,23,12,11,10,0,17,21,60,9,20,9,13,7,24,11,13,3,2,19
2020,138,1281,70,1135,64,N,0,28,59,7,14,13,18,13,24,14,17,6,3,15,26,72,8,23,15,21,13,25,11,8,4,3,16
2020,138,1131,81,1302,76,N,0,34,67,11,24,14,17,9,30,19,12,8,3,14,27,57,4,12,11,14,12,16,15,16,7,5,19
2020,138,1393,56,1401,52,N,0,25,67,8,19,14,18,4,23,13,13,5,6,20,23,55,7,18,17,23,5,19,14,12,3,4,14
2020,138,1413,58,1316,46,N,0,19,62,8,19,15,19,12,20,9,12,6,3,20,14,65,7,16,8,14,4,30,4,6,6,2,20
2020,140,1413,78,1281,75,N,0,30,59,11,27,15,20,3,14,16,15,3,1,22,29,52,9,22,11,15,9,30,16,12,6,5,12
2020,140,1131,65,1393,60,N,0,23,59,11,24,15,20,10,22,14,15,7,3,11,19,54,8,20,15,21,18,15,7,9,8,6,18
2020,142,1131,70,1413,69,N,0,31,66,9,18,7,9,7,24,19,10,4,2,16,22,60,10,20,10,16,10,23,14,13,3,3,16
2020,136,1439,67,1381,57,N,0,25,53,8,16,12,17,8,22,10,17,6,2,14,25,64,6,18,13,18,5,27,13,15,3,1,23
2020,136,1334,68,1450,64,N,0,29,58,8,18,7,10,13,26,17,16,8,4,24,31,53,13,28,13,18,4,22,14,11,5,4,16
2020,136,1384,58,1466,57,N,0,21,59,11,26,14,21,10,28,12,12,3,1,19,22,67,9,21,15,20,11,21,11,9,5,0,19
2020,136,1318,75,1160,73,N,0,29,42,9,19,13,16,11,24,13,11,7,1,20,30,56,8,19,12,17,11,24,17,16,6,4,27
2020,136,1267,60,1179,55,N,0,24,66,9,18,14,19,8,23,11,18,3,3,15,22,50,7,20,16,20,3,22,13,8,5,3,13
2020,136,1353,57,1291,51,N,0,23,50,7,13,14,18,11,25,12,5,3,1,16,20,64,12,24,18,23,12,28,10,12,7,9,14
2020,136,1383,64,1431,61,N,0,26,65,5,15,12,18,8,29,14,15,7,3,22,24,57,9,24,19,25,9,34,14,10,1,3,19
2020,136,1147,66,1286,58,N,0,30,58,5,15,15,19,13,35,15,15,3,2,22,22,65,7,18,9,11,9,23,12,16,6,6,18
2020,138,1147,69,1439,63,N,0,28,62,11,23,14,19,9,28,15,12,5,5,20,29,63,8,17,3,6,9,22,16,15,8,5,16
2020,138,1334,75,1383,73,N,0,27,68,7,17,7,9,10,34,12,19,5,1,16,30,51,7,23,9,14,11,17,15,9,9,4,18
2020,138,1384,57,1353,52,N,0,23,59,8,24,15,21,9,29,13,13,9,4,16,18,61,8,20,10,13,4,27,11,8,4,3,23
2020,138,1267,69,1318,66,N,0,26,54,8,19,15,18,11,23,13,13,6,4,15,26,56,11,27,8,12,10,25,14,8,8,3,15
2020,140,1147,66,1267,65,N,0,24,53,7,16,4,7,11,33,12,15,5,2,18,28,66,8,18,11,15,10,22,12,8,6,3,23
2020,140,1384,59,1334,51,N,0,23,62,8,19,13,19,8,31,14,12,2,1,16,19,36,8,22,8,11,8,22,9,16,5,4,19
2020,142,1384,71,1147,70,N,0,28,57,9,20,12,20,5,22,14,10,7,3,19,30,67,8,19,18,22,12,27,14,14,8,4,19
2020,146,1240,70,1455,49,N,0,28,58,12,20,12,13,13,25,13,12,6,4,14,19,68,10,22,6,11,10,27,9,14,4,4,15
2020,146,1384,60,1131,52,N,0,24,58,9,25,11,15,11,27,15,5,5,6,16,20,56,12,24,16,22,7,27,10,14,7,6,17
2020,148,1240,73,1384,53,N,0,29,56,6,14,20,25,13,25,15,9,8,2,14,21,52,6,20,11,14,13,26,9,12,6,3,14
2021,136,1240,70,1238,48,N,0,26,62,14,24,13,17,7,27,15,9,5,4,16,19,58,6,15,19,24,9,24,12,7,6,4,14
2021,136,1413,77,1357,64,N,0,29,57,8,19,11,15,9,24,17,10,9,6,15,24,50,6,16,9,13,14,24,11,11,7,5,20
2021,136,1160,62,1318,58,N,0,30,49,5,18,14,18,7,30,15,15,8,5,23,23,57,10,20,11,15,6,30,13,12,5,3,20
2021,136,1158,70,1166,69,N,0,29,66,7,16,8,12,11,23,13,16,4,5,17,20,50,7,14,14,19,10,21,13,13,7,7,19
2021,136,1424,64,1141,60,N,0,25,61,5,17,17,24,14,29,15,15,9,5,21,23,48,9,24,12,17,10,32,13,16,4,4,21
2021,136,1316,66,1439,61,N,0,23,41,4,13,15,20,13,25,16,13,7,2,14,22,47,9,18,19,24,6,25,13,11,6,8,23
2021,136,1297,57,1411,56,N,0,20,57,10,24,13,19,9,27,11,13,5,6,11,23,62,4,12,13,18,10,26,14,13,4,8,14
2021,136,1379,72,1366,69,N,0,26,68,6,17,11,17,9,18,12,13,5,2,15,23,73,7,16,11,16,11,21,11,7,6,7,16
2021,138,1240,76,1379,57,N,0,31,54,10,16,14,18,12,25,15,11,8,2,14,23,54,4,15,7,11,11,21,9,12,7,3,21
2021,138,1297,60,1413,59,N,0,24,57,8,19,11,16,11,22,12,13,6,5,11,27,55,6,17,12,20,11,23,14,14,6,6,20
2021,138,1316,67,1160,63,N,0,29,56,7,14,12,15,8,26,15,10,4,2,20,27,53,8,21,17,23,7,22,16,15,3,1,21
2021,138,1158,69,1424,62,N,0,27,69,9,20,26,35,14,27,16,16,5,6,17,25,58,4,13,12,18,9,21,10,16,4,4,21
2021,140,1240,74,1158,58,N,0,26,58,18,28,14,19,8,23,13,12,5,4,19,25,57,8,18,11,15,9,24,12,13,6,4,11
2021,140,1316,59,1297,50,N,0,22,60,7,15,16,23,12,22,8,17,7,2,19,18,62,7,16,16,22,9,15,9,12,10,5,20
2021,142,1316,66,1240,65,N,0,29,50,9,23,13,17,14,25,14,9,4,1,22,26,60,12,18,9,12,15,22,12,15,5,5,20
2021,136,1345,74,1249,61,N,0,28,66,9,16,15,19,12,27,13,16,8,3,21,26,61,5,15,17,21,7,25,9,17,7,5,13
2021,136,1431,66,1463,64,N,0,24,68,10,23,10,13,14,19,12,7,6,2,15,22,66,5,12,10,14,9,24,11,13,9,5,22
2021,136,1348,59,1119,57,N,0,23,57,11,24,16,21,12,30,11,11,6,2,20,23,56,7,18,14,20,9,23,14,9,6,4,20
2021,136,1281,65,1302,60,N,0,28,57,8,19,16,21,12,27,14,14,8,5,17,23,61,6,13,18,25,15,26,12,18,5,7,12
2021,136,1328,72,1410,65,N,0,29,60,7,15,14,18,11,26,14,16,7,3,15,26,60,9,24,12,18,4,22,15,13,6,6,20
2021,136,1304,69,1334,62,N,0,28,61,4,11,14,18,13,21,12,9,8,4,17,22,68,6,14,14,19,10,32,15,5,7,2,25
2021,136,1104,61,1239,59,N,0,25,64,6,17,10,15,12,22,12,16,7,4,20,25,64,9,20,13,17,14,21,10,9,3,4,22
2021,136,1466,60,1450,55,N,0,24,56,7,17,13,17,13,25,16,10,7,5,15,20,60,9,21,16,21,6,28,9,8,4,3,21
2021,138,1466,56,1345,47,N,0,25,58,9,19,10,16,10,30,11,10,6,4,21,15,67,12,25,8,13,10,23,10,13,8,0,16
2021,138,1104,59,1431,57,N,0,23,56,8,22,18,24,4,29,12,16,8,3,18,27,61,14,31,14,21,13,27,15,10,6,5,18
2021,138,1348,62,1304,57,N,0,25,57,12,25,9,12,8,20,9,9,5,2,19,22,60,8,22,12,17,11,19,14,16,9,2,23
2021,138,1328,59,1281,53,N,0,26,66,8,18,13,19,13,23,14,9,5,4,16,18,62,8,13,10,16,5,23,13,15,3,4,18
2021,140,1328,59,1466,58,N,0,21,59,6,16,10,14,5,23,16,18,4,4,14,25,60,9,22,16,22,5,26,12,16,7,3,13
2021,140,1348,66,1104,65,N,0,24,47,7,14,15,18,12,23,13,12,3,1,17,29,72,8,18,17,22,9,18,18,8,11,5,16
2021,142,1348,68,1328,67,N,0,25,49,7,16,14,19,17,32,12,9,9,6,18,25,58,6,15,14,18,3,30,16,22,6,1,16
2021,136,1472,50,1349,41,N,0,19,66,10,23,14,19,9,21,12,16,8,5,16,18,67,9,15,14,19,5,33,6,17,10,4,22
2021,136,1294,56,1408,49,N,0,24,66,8,19,13,17,10,18,11,15,5,5,14,20,67,6,14,16,23,5,28,13,21,4,2,23
2021,136,1356,63,1375,61,N,0,24,61,10,23,18,24,7,23,16,8,7,2,21,21,51,10,21,15,21,8,19,10,13,8,4,16
2021,136,1176,78,1415,77,N,0,30,61,7,18,13,18,6,26,16,15,5,3,17,29,62,10,24,15,19,10,29,15,10,8,2,16
2021,136,1291,64,1140,63,N,0,23,62,6,16,16,20,14,22,14,15,5,5,15,24,59,8,20,12,20,9,25,15,13,4,4,19
2021,136,1224,62,1374,57,N,0,22,63,8,18,5,8,7,25,11,14,6,2,19,23,54,12,22,9,14,13,32,9,12,3,1,16
2021,136,1479,58,1445,55,N,0,23,68,10,21,14,21,8,27,13,15,5,2,16,22,59,8,20,15,19,5,31,10,8,5,6,20
2021,136,1476,54,1227,51,N,0,22,67,9,16,9,12,5,22,15,5,3,8,15,21,67,8,17,16,22,14,18,11,14,6,3,13
2021,138,1476,68,1472,59,N,0,24,49,9,18,8,11,10,25,13,12,7,8,13,25,62,9,24,9,12,8,23,16,12,6,6,18
2021,138,1479,68,1294,65,N,0,25,64,12,24,15,20,11,18,12,15,6,8,18,24,67,11,27,12,16,10,25,7,13,2,3,16
2021,138,1224,69,1356,67,N,0,29,66,5,18,14,19,9,24,13,13,6,5,18,27,52,10,23,12,18,10,24,16,14,8,2,13
2021,138,1291,71,1176,63,N,0,29,60,7,16,10,11,8,23,16,13,7,7,25,24,60,9,23,11,19,8,15,13,13,5,3,15
2021,140,1476,62,1291,59,N,0,25,70,12,23,14,17,12,24,12,13,5,5,16,19,60,9,22,12,16,6,23,11,17,5,1,17
2021,140,1224,62,1479,61,N,0,25,62,5,14,19,23,6,22,13,13,7,3,19,24,51,10,23,15,21,9,23,12,8,6,3,18
2021,142,1476,78,1224,66,N,0,32,67,9,19,13,18,6,25,14,13,3,8,15,25,72,10,22,9,14,15,22,15,12,7,6,19
2021,136,1311,57,1425,55,N,0,24,48,6,17,12,18,9,30,11,14,3,5,18,28,63,9,19,7,11,12,24,12,7,8,3,15
2021,136,1290,64,1114,56,N,0,28,66,14,28,12,16,12,25,15,13,6,5,25,22,65,8,18,13,20,10,26,8,9,5,0,17
2021,136,1327,73,1123,65,N,0,30,57,9,18,16,21,11,21,18,14,3,4,15,26,57,7,19,8,13,11,22,16,13,5,5,18
2021,136,1256,68,1452,57,N,0,25,54,8,19,10,16,9,27,11,9,6,4,14,22,48,4,10,15,21,12,19,9,16,3,3,15
2021,136,1284,59,1470,56,N,0,22,65,11,24,12,17,12,21,10,12,2,1,22,24,62,10,21,11,16,9,30,13,17,8,4,13
2021,136,1401,76,1202,69,N,0,30,65,7,16,11,14,7,21,15,6,6,1,15,26,55,10,24,18,24,8,25,12,11,6,3,20
2021,136,1263,70,1131,66,N,0,26,54,7,17,11,14,10,28,15,12,4,6,19,26,59,11,19,5,7,8,33,15,14,6,8,21
2021,136,1423,52,1286,46,N,0,24,65,9,20,13,17,7,24,13,14,6,3,20,19,67,11,22,9,12,11,22,9,14,7,5,18
2021,138,1423,63,1311,58,N,0,24,68,8,17,14,20,5,24,12,11,7,1,24,21,47,8,17,8,10,8,28,10,14,4,6,17
2021,138,1263,73,1290,64,N,0,28,57,8,16,17,21,6,22,14,17,9,4,20,24,51,4,15,8,11,6,16,13,14,9,0,16
2021,138,1327,77,1401,69,N,0,28,58,16,26,7,13,14,25,13,11,1,7,20,29,71,10,21,18,24,6,30,11,10,6,5,16
2021,138,1256,58,1284,49,N,0,22,54,8,16,12,14,14,25,9,13,3,0,18,17,64,7,20,16,21,11,20,8,10,9,1,17
2021,140,1256,74,1423,66,N,0,30,62,8,16,16,21,8,32,16,10,9,2,18,28,62,8,21,6,8,7,26,14,14,2,5,17
2021,140,1327,63,1263,60,N,0,26,56,7,16,18,23,8,20,11,9,5,3,18,24,63,6,13,11,14,13,17,13,10,5,5,14
2021,142,1327,52,1256,41,N,0,24,47,12,24,14,19,9,20,14,17,7,4,17,18,62,4,13,8,11,7,21,13,15,6,5,23
2021,146,1348,67,1316,58,N,0,24,47,8,17,9,14,16,30,17,11,4,3,18,24,63,9,23,11,15,8,26,12,13,6,6,16
2021,146,1327,65,1476,61,N,0,28,56,11,21,16,20,8,15,17,14,6,2,16,22,70,8,17,14,17,6,20,7,11,5,4,20
2021,148,1327,62,1348,56,N,0,20,60,11,21,12,15,5,21,11,13,4,5,15,23,65,9,19,19,24,10,22,12,10,7,2,16
2022,136,1450,77,1426,69,N,0,31,64,11,24,17,23,8,27,19,16,4,1,26,29,56,5,13,16,19,7,26,16,13,2,4,15
2022,136,1413,58,1104,50,N,0,23,52,10,22,12,16,8,21,13,12,5,5,14,13,76,7,21,9,15,10,25,8,13,3,4,21
2022,136,1348,66,1318,56,N,0,27,65,10,21,15,19,14,26,13,12,5,3,18,20,53,11,24,16,20,8,27,10,11,2,3,17
2022,136,1316,60,1277,51,N,0,24,60,10,24,10,13,11,25,11,6,5,5,15,19,57,9,22,18,25,5,24,7,8,9,2,23
2022,136,1311,65,1452,63,N,0,24,60,6,15,16,24,11,23,13,13,5,4,18,21,65,7,19,8,11,4,20,9,7,6,4,16
2022,136,1410,74,1393,71,N,0,27,62,10,22,17,23,5,23,11,16,6,5,15,30,59,11,27,8,12,10,24,15,14,4,7,15
2022,136,1131,68,1345,63,N,0,27,59,8,16,19,24,12,16,17,15,5,3,16,25,67,15,25,10,12,10,23,12,10,9,2,17
2022,136,1140,55,1476,52,N,0,19,61,6,16,8,11,12,29,11,9,6,5,13,22,53,7,13,14,17,3,25,12,7,3,2,18
2022,138,1450,75,1140,74,N,0,30,55,8,19,16,22,9,24,19,6,6,3,23,30,60,9,19,16,23,12,27,17,12,4,4,16
2022,138,1131,58,1413,52,N,0,25,50,8,14,11,14,12,27,12,15,4,6,12,23,51,8,15,16,21,9,25,14,15,4,3,20
2022,138,1410,57,1348,48,N,0,27,61,8,20,14,17,8,18,10,12,5,4,12,14,59,5,12,13,17,15,26,7,9,4,3,18
2022,138,1311,68,1316,61,N,0,26,59,6,20,16,22,10,28,13,9,3,2,14,25,68,10,24,14,18,12,22,12,14,1,8,21
2022,140,1311,61,1450,57,N,0,28,52,7,18,15,19,10,19,17,12,5,4,20,24,46,10,22,13,18,13,15,15,11,5,3,14
2022,140,1410,73,1131,67,N,0,26,58,4,12,11,14,7,22,15,16,5,3,14,25,49,8,15,11,16,15,33,13,15,6,1,14
2022,142,1311,53,1410,51,N,0,20,61,7,19,11,16,10,24,10,16,2,3,18,16,67,6,15,14,18,10,24,8,12,7,3,19
2022,136,1470,62,1419,57,N,0,30,51,11,25,15,21,11,29,17,11,9,6,17,22,61,11,24,9,14,9,32,11,11,6,3,13
2022,136,1445,64,1209,54,N,0,22,67,10,18,13,20,8,24,12,9,6,4,18,22,52,6,19,11,14,9,22,13,18,6,3,18
2022,136,1463,59,1202,52,N,0,21,54,8,19,15,18,8,21,8,13,7,4,19,23,50,9,23,9,14,9,24,11,13,2,5,20
